TT1,TT2,TT3,TT4,TT5,TT6,TT7,TT8,TT9,TT10,TT11,TT12,TT13_1,TT13_2,TT13_3,TT13_4,TT13_5,TT13_6,TT13_7,TT13_8,TT14_1,TT14_2,TT14_3,TT14_4,TT15,TT16,TT17,TT18
12,0.148333333333333,9,20.5263888888889,0.00839028351038636,0.00630611867073961,,,0,0,0,,261,501,901,1161,1381,1581,1921,2281,222,562,782,1082,0,0,0,
12,0.137777777777778,8,20.5151515151515,0.0134995523107652,0.010415096335674,,,0,0,0,,261,461,861,1261,1661,1881,2241,2621,302,642,1022,1402,0,0,0,
12,0.155,9,20.8013888888889,0.0152233424584363,0.0112256075252465,,,0,0.111111111111111,0.0104268491365266,,241,501,741,981,1301,1501,1801,2181,221,561,761,1141,0,0,0,
12,0.135,9,20.4652777777778,0.0177807940278249,0.0186191666336071,,,0,0,0,,282,502,782,1062,1342,1622,1862,2062,281,661,1061,1441,0,0,0,
12,0.0941666666666667,8,20.2166666666667,0.000487431237379013,0.000971952235490142,,,0,0,0,,342,722,1082,1382,1662,2002,2262,2582,282,542,802,1082,0,0,0,
12,0.103333333333333,9,20.3222222222222,0.00047840349917988,0.000242988058872535,,,0,0,0,,322,582,862,1162,1382,1622,1962,2322,262,642,1042,1342,0,0,0,
12,0.0922222222222222,9,20.3575757575758,0,0,,,0,0,0,,261,541,881,1101,1401,1681,2021,2401,321,721,961,1301,0,0,0,
12,0.188888888888889,8,20.1683333333333,0.0347551342812006,0.054059057669166,,,0,0,0,,381,681,1061,1421,1821,2061,2261,2481,281,641,961,1241,0,0,0,
12,0.102777777777778,9,20.2166666666667,0.000484730974309258,0.000242988058872535,,,0,0,0,,362,622,922,1202,1522,1802,2202,2502,342,562,902,1182,0,0,0,
12,0.0908333333333333,8,20.2166666666667,0.00048944203607887,0.000647968156993428,,,0,0,0,,361,721,1021,1401,1721,1961,2301,2641,281,641,1001,1341,0,0,0,
12,0.0877777777777778,9,20.2166666666667,0.000480043889727061,0.000323984078496714,,,0,0,0,,221,521,761,1081,1281,1681,2001,2361,322,562,962,1262,0,0,0,
12,0.126388888888889,9,21.0227272727273,0.000465611281096182,0.000277700638711469,,,0,0,0,,321,581,861,1121,1521,1881,2161,2441,202,602,822,1022,0,0,0,
12,0.115555555555556,8,20.2545454545455,0.00542193799527318,0.00425807646024252,,,0,0,0,,402,802,1122,1502,1702,2002,2262,2582,401,801,1161,1541,0,0,0,
12,0.1025,8,20.2166666666667,0,0,,,0,0,0,,221,561,941,1261,1601,1981,2321,2581,242,622,882,1202,0,0,0,
12,0.100833333333333,8,20.2666666666667,0,0,,,0,0,0,,322,682,1082,1462,1662,2062,2362,2642,261,621,1021,1301,0,0,0,
12,0.0938888888888889,8,20.269696969697,0,0,,,0,0,0,,382,702,902,1282,1642,1942,2282,2582,261,601,981,1341,0,0,0,
12,0.216944444444444,10,20.9472222222222,0.0330194934358838,0.0292360367270116,,,0,0,0,,261,481,801,1041,1241,1481,1681,1981,262,502,842,1242,0,0,0,
12,0.0902777777777778,9,20.2166666666667,0.00116590082984706,0.0017587707118393,,,0,0,0,,282,662,902,1282,1482,1742,2122,2362,261,481,821,1141,0,0,0,
12,0.128611111111111,9,20.7930555555556,0.0064791931066729,0.00610941405165231,,,0,0,0,,201,481,781,981,1381,1601,1981,2221,221,621,981,1181,0,0,0,
12,0.258055555555556,9,21.0666666666667,0.0448971518987342,0.0451197418706444,,,0,0.111111111111111,0.0321285140562248,,361,581,861,1101,1441,1721,1941,2141,341,641,841,1221,0,0,0,
12,0.285555555555556,9,20.6833333333333,0.0462339048635666,0.0688003332407664,,,0,0,0,,382,702,982,1282,1622,1822,2022,2262,301,661,881,1281,0,0,0,
12,0.135277777777778,8,20.4111111111111,0.012792596624932,0.0119080678647466,,,0,0,0,,202,402,802,1102,1402,1802,2022,2342,242,642,922,1322,0,0,0,
12,0.150277777777778,9,20.4439393939394,0.0125245413309864,0.0166025310429643,,,0,0,0,,202,522,722,1062,1382,1702,2102,2322,381,761,1101,1441,0,0,0,
12,0.0986111111111111,8,20.2984848484849,0.00048692264885921,0.000647968156993428,,,0,0,0,,381,721,1061,1261,1661,1901,2281,2621,261,481,721,1081,0,0,0,
12,0.275833333333333,9,20.8333333333333,0.0571674615792263,0.0728917893177818,,,0,0,0,,382,722,1102,1402,1622,1922,2122,2482,382,642,882,1142,0,0,0,
12,0.108611111111111,8,20.3424242424242,0.00558466629895201,0.00488290289734333,,,0,0,0,,222,602,962,1342,1562,1842,2142,2522,361,701,1101,1381,0,0,0,
12,0.143888888888889,9,20.3393939393939,0.0125327089932516,0.00747675910130785,,,0,0,0,,262,582,942,1162,1442,1742,2122,2502,201,481,701,1041,0,0,0,
12,0.180833333333333,9,20.625,0.0277441077441077,0.0354707466620824,,,0,0.111111111111111,0.00551615445232467,,322,542,902,1202,1502,1742,1962,2182,362,722,982,1202,0,0,0,
12,0.156666666666667,9,20.7136363636364,0.0163403106009453,0.00869522575298748,,,0,0.111111111111111,0.00617283950617284,,221,521,741,1101,1361,1761,2161,2461,381,641,841,1241,0,0,0,
12,0.207222222222222,9,21.6257575757576,0.033177812337999,0.0252594076601297,,,0,0.111111111111111,0.0158730158730159,,401,601,901,1141,1381,1681,2061,2441,302,562,762,1142,0,0,0,
12,0.342777777777778,9,21.9986111111111,0.0828335122166804,0.0999497494082334,,,0,0,0,,262,602,862,1162,1362,1582,1882,2222,201,501,701,981,0,0,0,
12,0.237777777777778,9,21.7916666666667,0.034225621414914,0.046913555758321,,,0,0,0,,241,541,921,1121,1341,1641,1901,2141,382,642,842,1102,0,0,0,
12,0.328055555555556,9,23.030303030303,0.0529264876058225,0.058744264159427,,,0,0,0,,361,581,801,1041,1401,1621,2001,2381,322,522,842,1062,0,0,0,
12,0.251666666666667,9,22.6916666666667,0.0295017750030604,0.0210143346424935,,,0,0.222222222222222,0.0435897435897435,,261,481,681,1021,1221,1481,1781,2161,401,781,1121,1421,0,0,0,
12,0.141111111111111,9,20.7257575757576,0.00770880815122671,0.00562542150989804,,,0,0,0,,381,581,841,1241,1501,1721,2101,2361,321,581,981,1341,0,0,0,
12,0.1175,8,20.2727272727273,0.0064498231500104,0.0057854299731556,,,0,0,0,,361,741,1101,1481,1721,1941,2321,2561,201,501,781,1121,0,0,0,
12,0.0897222222222222,8,20.1683333333333,0.000980598164880577,0.000712764972692771,,,0,0,0,,322,702,1082,1322,1702,2062,2382,2642,241,621,861,1221,0,0,0,
12,0.105555555555556,9,20.3045454545455,0.000481430536451169,0.000242988058872535,,,0,0,0,,361,601,881,1081,1421,1701,2061,2461,201,461,741,1141,0,0,0,
12,0.183055555555556,9,20.6727272727273,0.022691864797128,0.022513587495537,,,0,0,0,,401,661,1021,1261,1621,2021,2281,2481,282,622,822,1042,0,0,0,
12,0.111388888888889,8,20.2712121212121,0.00681912109105937,0.00706979542719615,,,0,0.125,0.00185381355932203,,321,581,921,1281,1581,1801,2101,2461,282,482,722,1062,0,0,0,
12,0.399722222222222,10,23.7986111111111,0.0867814414940181,0.0665245103873266,,,0.1,0.2,0.124770642201835,,242,442,642,922,1142,1402,1702,2102,262,662,982,1202,0,0,0,
12,0.129166666666667,9,21.0681818181818,0,0,,,0,0,0,,302,582,822,1062,1422,1822,2122,2482,322,542,742,982,0,0,0,
12,0.103611111111111,9,20.2439393939394,0.00408050349263435,0.00234061966913953,,,0,0,0,,302,602,982,1282,1542,1942,2262,2502,362,642,882,1102,0,0,0,
12,0.161944444444444,9,20.7545454545455,0.0178320037541061,0.0109766687384016,,,0,0.111111111111111,0.0264550264550265,,281,581,781,1141,1501,1761,2141,2381,361,741,1001,1221,0,0,0,
12,0.251111111111111,9,21.369696969697,0.0414951316735281,0.0234205225179955,,,0,0.111111111111111,0.0418098510882015,,401,601,801,1101,1421,1781,2061,2401,281,601,1001,1261,0,0,0,
12,0.0988888888888889,9,20.430303030303,0.000480703200109875,0.000485976117745071,,,0,0,0,,402,722,1002,1282,1622,1922,2202,2522,221,481,781,981,0,0,0,
12,0.0997222222222222,9,20.7861111111111,0.000467726847521048,0.000215989385664476,,,0,0.111111111111111,0.0125448028673835,,221,461,821,1061,1441,1641,1981,2301,341,561,921,1281,0,0,0,
12,0.0997222222222222,9,20.8045454545455,0,0,,,0,0,0,,261,541,861,1061,1441,1721,2101,2501,341,641,961,1281,0,0,0,
12,0.0836111111111111,8,20.2166666666667,0,0,,,0,0,0,,282,562,862,1182,1522,1862,2182,2542,381,761,1141,1361,0,0,0,
12,0.455,9,23.6236111111111,0.0913046034452349,0.114115347147838,,,0,0.111111111111111,0.02784670526606,,241,441,681,1001,1261,1581,1901,2121,301,581,781,1001,0,0,0,
12,0.201111111111111,9,21.1055555555556,0.0300078968149513,0.02613361367874,,,0,0,0,,362,582,822,1102,1442,1762,2002,2202,202,522,902,1122,0,0,0,
12,0.294444444444444,9,21.2152777777778,0.0486415711947627,0.0561133812036338,,,0,0,0,,262,482,802,1022,1402,1602,1842,2162,242,482,862,1122,0,0,0,
12,0.1225,8,20.1683333333333,0.00709466509007442,0.0141627325742849,,,0,0,0,,362,722,1062,1382,1722,2042,2362,2562,202,422,782,1122,0,0,0,
12,0.0963888888888889,9,20.2166666666667,0,0,,,0,0,0,,402,762,962,1302,1582,1902,2222,2542,241,621,1021,1341,0,0,0,
12,0.105833333333333,9,20.2939393939394,0.000485033259423503,0.000647968156993428,,,0,0,0,,362,642,962,1282,1602,1862,2242,2562,262,662,862,1262,0,0,0,
12,0.101388888888889,8,20.3075757575758,0.000485403231398655,0.000242988058872535,,,0,0.125,0.00245786516853933,,262,522,922,1202,1562,1842,2242,2582,302,582,822,1162,0,0,0,
12,0.144444444444444,9,20.619696969697,0.013661014622091,0.00696620868101012,,,0,0.111111111111111,0.00625978090766823,,382,602,942,1242,1482,1882,2242,2642,261,501,721,1121,0,0,0,
12,0.0997222222222222,9,20.5638888888889,0.000472781304876401,0.00194390447098028,,,0,0,0,,222,562,882,1102,1382,1722,2102,2342,342,602,822,1202,0,0,0,
12,0.0880555555555556,8,20.2166666666667,0.00048339203093709,0.000485976117745071,,,0,0,0,,302,622,982,1362,1602,1942,2222,2462,342,602,862,1182,0,0,0,
12,0.128333333333333,9,20.4166666666667,0.0131972789115646,0.0163689098707149,,,0,0.111111111111111,0.0033096926713948,,261,501,801,1121,1321,1581,1881,2101,402,682,942,1242,0,0,0,
12,0.28,9,20.75,0.050217764286657,0.0678191243173191,,,0,0,0,,341,621,881,1201,1401,1681,1921,2141,321,601,961,1301,0,0,0,
12,0.105833333333333,9,20.8030303030303,0.00443310048361096,0.00272741698734479,,,0,0,0,,262,502,702,1102,1382,1742,2042,2442,202,402,662,922,0,0,0,
12,0.220277777777778,9,21.280303030303,0.0328638497652582,0.027852382274765,,,0,0,0,,362,722,922,1282,1542,1902,2162,2522,302,542,762,982,0,0,0,
12,0.216388888888889,9,20.8972222222222,0.0364216403030706,0.0465912246598167,,,0,0,0,,261,541,781,1041,1441,1641,1861,2201,382,602,1002,1242,0,0,0,
12,0.182222222222222,8,20.3363636363636,0.0210777626193724,0.0347125798389337,,,0,0,0,,282,582,902,1242,1562,1962,2162,2362,382,742,1022,1262,0,0,0,
12,0.132777777777778,8,20.3015151515152,0.0123992560446373,0.0170405707409318,,,0,0.125,0.0157363420427553,,362,662,882,1222,1622,1962,2282,2482,221,461,741,1061,0,0,0,
12,0.101111111111111,9,20.2484848484848,0,0,,,0,0,0,,282,662,1002,1242,1502,1802,2202,2602,261,641,921,1281,0,0,0,
12,0.135555555555556,9,20.7151515151515,0.00743745774171738,0.0152735351291308,,,0,0,0,,382,762,982,1202,1602,1902,2282,2482,262,622,902,1102,0,0,0,
12,0.118888888888889,8,20.2727272727273,0.0059318526693337,0.00828473572155882,,,0,0,0,,262,642,962,1302,1602,1962,2182,2482,202,442,842,1142,0,0,0,
12,0.0988888888888889,8,20.3484848484849,0,0,,,0,0,0,,241,521,921,1281,1561,1941,2261,2661,381,741,1141,1401,0,0,0,
12,0.156944444444444,9,20.8893939393939,0.0160996968676322,0.0128099337485619,,,0,0,0,,402,702,922,1282,1522,1742,2142,2542,342,602,802,1082,0,0,0,
12,0.144722222222222,8,20.6151515151515,0.0125982118667028,0.0201795797463668,,,0,0,0,,322,602,1002,1242,1622,1942,2142,2442,321,721,1021,1281,0,0,0,
12,0.12,9,20.3424242424242,0.00796484482285087,0.00575237037330899,,,0,0,0,,322,662,982,1182,1522,1842,2082,2462,242,522,782,1182,0,0,0,
12,0.0872222222222222,9,20.5090909090909,0.000950183249626714,0.000890956215865963,,,0,0,0,,362,602,802,1162,1542,1782,2162,2402,302,602,982,1222,0,0,0,
12,0.1475,9,20.9430555555556,0.0159824922077061,0.0235814125705822,,,0,0,0,,381,681,901,1141,1521,1761,1961,2261,282,542,782,982,0,0,0,
12,0.311111111111111,10,23.4569444444444,0.0417431464266682,0.0266507760190073,,,0.1,0.1,0.0999999999999999,,301,501,721,921,1121,1481,1861,2261,341,681,1001,1201,0,0,0,
12,0.102777777777778,9,20.2681818181818,0.00535861500412201,0.00403591594927335,,,0,0,0,,341,621,961,1241,1481,1701,2101,2421,241,561,961,1281,0,0,0,
12,0.0922222222222222,8,20.2783333333333,0,0,,,0,0,0,,401,701,921,1301,1681,2041,2421,2741,341,721,1061,1421,0,0,0,
12,0.0961111111111111,8,20.1683333333333,0,0,,,0,0,0,,321,661,1061,1421,1781,2161,2461,2841,242,602,982,1262,0,0,0,
12,0.0936111111111111,9,20.2597222222222,0.000479879344621924,0.000242988058872535,,,0,0,0,,222,502,742,1102,1462,1662,1942,2222,381,681,941,1321,0,0,0,
12,0.116666666666667,9,20.3666666666667,0.00797872340425532,0.00819216884198833,,,0,0,0,,222,562,842,1122,1382,1602,1802,2142,261,661,1001,1401,0,0,0,
12,0.251111111111111,8,20.6484848484848,0.0421634000134707,0.064579283532352,,,0,0,0,,321,581,921,1301,1681,1901,2121,2381,342,742,1022,1262,0,0,0,
12,0.188611111111111,9,20.7180555555556,0.0275524569283368,0.0305979820420252,,,0,0,0,,242,602,982,1202,1542,1742,1982,2342,321,701,961,1321,0,0,0,
12,0.0944444444444444,8,20.1683333333333,0.000979226411135203,0.000971952235490142,,,0,0,0,,362,742,1122,1502,1822,2062,2382,2622,402,642,882,1282,0,0,0,
12,0.119166666666667,9,20.6083333333333,0.00579592937053511,0.00560029621401462,,,0,0,0,,301,701,1021,1241,1441,1741,2041,2321,301,621,901,1181,0,0,0,
12,0.120833333333333,8,20.3,0.00771604938271605,0.0066370452652041,,,0,0,0,,322,662,1062,1442,1642,2002,2402,2722,301,641,921,1241,0,0,0,
12,0.172222222222222,9,20.680303030303,0.0173732224309096,0.0187282633131009,,,0,0,0,,381,601,981,1181,1541,1781,2121,2341,241,461,761,1021,0,0,0,
12,0.225,9,21.1513888888889,0.0327007682710618,0.0279733804102036,,,0,0,0,,301,541,801,1121,1361,1721,2001,2201,261,541,781,981,0,0,0,
12,0.0986111111111111,9,20.2636363636364,0,0,,,0,0,0,,262,602,842,1122,1402,1722,2062,2402,302,602,882,1182,0,0,0,
12,0.176388888888889,8,20.5560606060606,0.0220553089791738,0.0265250393409238,,,0,0,0,,362,702,1022,1362,1722,1922,2142,2522,382,702,962,1262,0,0,0,
12,0.13,9,20.3083333333333,0.00636027903159622,0.0131560677589558,,,0,0,0,,201,521,761,961,1241,1481,1861,2081,282,622,922,1222,0,0,0,
12,0.121666666666667,8,20.4454545454545,0.00592613009922822,0.00337703812433054,,,0,0.125,0.00414691943127962,,262,482,862,1102,1502,1882,2242,2582,382,762,982,1362,0,0,0,
12,0.325833333333333,9,23.075,0.0592873480197424,0.0435882008084178,,,0,0.222222222222222,0.0734197094621121,,261,521,721,981,1221,1481,1821,2121,362,762,1042,1322,0,0,0,
12,0.0958333333333333,8,20.1683333333333,0,0,,,0,0,0,,261,661,1021,1261,1661,2041,2381,2781,381,661,981,1341,0,0,0,
12,0.195555555555556,9,21.6969696969697,0.0203884121556229,0.0123130479628674,,,0,0,0,,321,521,741,1061,1341,1721,2021,2421,281,661,1001,1401,0,0,0,
12,0.193333333333333,9,20.7,0.0271680216802168,0.0265283453009085,,,0,0,0,,322,582,882,1182,1522,1882,2282,2502,342,682,922,1142,0,0,0,
12,0.141111111111111,9,20.4888888888889,0.00799891540130152,0.00704169476732653,,,0,0,0,,242,442,782,1122,1362,1642,1902,2162,242,442,842,1142,0,0,0,
12,0.109444444444444,9,20.3055555555556,0.00588235294117647,0.0129130797000833,,,0,0,0,,222,522,822,1182,1462,1762,2102,2322,202,422,682,1082,0,0,0,
12,0.133055555555556,9,20.4363636363636,0.00617030028794735,0.00354762565953901,,,0,0,0,,342,562,942,1282,1542,1882,2262,2502,322,542,802,1042,0,0,0,
12,0.0961111111111111,8,20.1683333333333,0.000494385196694682,0.000323984078496714,,,0,0,0,,361,661,1041,1401,1761,2061,2381,2761,281,541,801,1021,0,0,0,
12,0.129722222222222,9,20.4363636363636,0.00800985828712261,0.00460685523862419,,,0,0,0,,341,541,861,1121,1381,1741,2081,2481,381,761,1021,1381,0,0,0,
12,0.340833333333333,9,22.2666666666667,0.0591524791847894,0.0604039662703925,,,0,0.111111111111111,0.082304526748971,,362,562,782,1082,1442,1762,1962,2202,221,621,881,1281,0,0,0,
12,0.111388888888889,8,20.2727272727273,0.00644088925825888,0.00619272424326576,,,0,0,0,,361,761,1101,1461,1681,2001,2241,2541,242,542,742,1042,0,0,0,
12,0.129444444444444,9,20.4590909090909,0.0125669550885867,0.0145715696257213,,,0.111111111111111,0.111111111111111,0.111111111111111,,381,681,881,1261,1621,1921,2321,2541,362,722,1082,1342,0,0,0,
12,0.218888888888889,9,21.3454545454545,0.0259060578306948,0.0284365454040543,,,0,0,0,,322,622,882,1182,1382,1642,2042,2402,321,561,861,1061,0,0,0,
12,0.265833333333333,9,21.025,0.0442594794556745,0.0650698879940757,,,0,0,0,,282,562,842,1162,1402,1622,1822,2082,261,601,921,1121,0,0,0,
12,0.124722222222222,8,20.5030303030303,0.00753941055517478,0.0152735351291308,,,0,0,0,,402,782,1042,1322,1682,2002,2342,2542,402,602,842,1122,0,0,0,
12,0.103055555555556,8,20.2166666666667,0.000486043605054854,0.000647968156993428,,,0,0,0,,241,601,921,1241,1581,1821,2221,2541,282,662,862,1242,0,0,0,
12,0.197777777777778,9,21.0875,0.0256207600605941,0.0189157112442311,,,0,0.111111111111111,0.0641821946169771,,241,441,661,1061,1341,1681,1881,2281,282,602,1002,1202,0,0,0,
12,0.0866666666666667,8,20.2183333333333,0,0,,,0,0,0,,402,782,1142,1382,1662,2042,2382,2622,401,701,1001,1281,0,0,0,
12,0.213055555555556,8,20.5712121212121,0.0351342167855929,0.0434925483661946,,,0,0,0,,302,602,982,1362,1742,1962,2182,2462,321,541,861,1061,0,0,0,
12,0.345277777777778,9,21.7378787878788,0.0632879154463262,0.0831249476556335,,,0,0.111111111111111,0.00213675213675214,,401,761,981,1341,1541,1781,2001,2241,261,641,841,1101,0,0,0,
12,0.121111111111111,8,20.2727272727273,0.00589930031554397,0.00503563824863463,,,0,0,0,,242,642,902,1142,1502,1722,2122,2402,222,522,902,1202,0,0,0,
12,0.0780555555555556,8,20.2393939393939,0.000964386581249569,0.00123973499424763,,,0,0.125,0.000943396226415094,,301,541,841,1181,1501,1781,2041,2441,261,661,1021,1361,0,0,0,
12,0.0980555555555556,8,20.3181818181818,0,0,,,0,0,0,,261,641,861,1241,1581,1961,2301,2601,222,602,902,1302,0,0,0,
12,0.0961111111111111,8,20.2166666666667,0.000968121153447203,0.00161992039248357,,,0,0,0,,322,642,882,1282,1662,1902,2162,2482,202,582,982,1362,0,0,0,
12,0.290277777777778,9,22.1875,0.0607198748043818,0.0761704200332356,,,0,0.111111111111111,0.00329566854990584,,242,502,882,1102,1322,1622,1842,2142,342,642,942,1182,0,0,0,
12,0.293333333333333,9,21.5469696969697,0.0516742721254579,0.0777145237434046,,,0,0,0,,282,682,882,1182,1522,1742,1942,2262,341,601,941,1141,0,0,0,
12,0.118611111111111,9,20.2666666666667,0.00537412153782555,0.00459131722669628,,,0,0,0,,322,702,962,1302,1602,1822,2222,2462,382,582,902,1282,0,0,0,
12,0.131388888888889,9,20.3916666666667,0.00749216727966217,0.013422197537721,,,0,0,0,,282,602,902,1162,1442,1782,2062,2262,281,621,841,1241,0,0,0,
12,0.103611111111111,8,20.2166666666667,0.00097073914852309,0.00161992039248357,,,0,0,0,,401,761,1101,1381,1781,2021,2281,2521,222,442,762,1142,0,0,0,
12,0.0863888888888889,8,20.1683333333333,0,0,,,0,0,0,,321,641,1041,1361,1761,2161,2461,2701,282,502,862,1262,0,0,0,
12,0.121388888888889,9,20.2833333333333,0.00548508741858073,0.00301007656603324,,,0,0,0,,362,742,982,1222,1422,1802,2102,2402,362,762,1142,1402,0,0,0,
12,0.125277777777778,8,20.3378787878788,0.00805674149566175,0.0145908543922984,,,0,0.125,0.00210843373493976,,341,601,981,1261,1641,2001,2301,2501,402,682,882,1182,0,0,0,
12,0.109166666666667,9,20.3409090909091,0,0,,,0,0,0,,281,621,841,1161,1501,1841,2201,2601,361,561,861,1201,0,0,0,
12,0.136666666666667,9,20.4712121212121,0.0172294968986906,0.0142599277978339,,,0,0,0,,381,781,1161,1421,1621,1901,2261,2601,281,481,761,1141,0,0,0,
12,0.1475,9,20.5318181818182,0.0149081007488087,0.00953438859576045,,,0,0,0,,301,501,841,1241,1441,1801,2101,2461,361,641,1021,1421,0,0,0,
12,0.115555555555556,9,20.4212121212121,0.00588356023807895,0.00335003945112248,,,0,0.111111111111111,0.00508351488743646,,321,541,921,1141,1461,1741,2101,2461,361,561,961,1301,0,0,0,
12,0.1075,8,20.2166666666667,0.00048339203093709,0.000971952235490142,,,0,0,0,,322,602,962,1362,1602,1962,2222,2462,261,601,921,1261,0,0,0,
12,0.177777777777778,9,20.9242424242424,0.016992239764517,0.0153707303526798,,,0,0,0,,322,682,922,1182,1442,1682,2082,2462,241,641,901,1101,0,0,0,
12,0.140277777777778,8,20.295,0.013166144200627,0.0162269739887068,,,0,0,0,,361,741,1101,1301,1681,2041,2401,2621,262,502,862,1182,0,0,0,
12,0.1375,9,20.3863636363636,0.00969018697966426,0.00828473572155881,,,0,0,0,,361,641,881,1161,1421,1661,2001,2401,222,622,942,1202,0,0,0,
12,0.144166666666667,9,20.4402777777778,0.0110076781952844,0.00656839149618932,,,0,0.111111111111111,0.00984528832630099,,202,422,682,1082,1382,1622,1922,2302,382,662,1022,1302,0,0,0,
12,0.135833333333333,9,20.3863636363636,0.0114125606505843,0.00782388489969716,,,0,0,0,,302,622,862,1262,1522,1762,2042,2422,202,422,702,942,0,0,0,
12,0.103055555555556,9,20.2166666666667,0.000484060576723601,0.000647968156993428,,,0,0,0,,282,662,962,1182,1582,1822,2102,2482,382,642,962,1362,0,0,0,
12,0.0983333333333333,9,20.2166666666667,0.000481364324026956,0.000647968156993428,,,0,0,0,,221,541,901,1241,1481,1721,2021,2401,381,661,941,1281,0,0,0,
12,0.130555555555556,9,20.8272727272727,0.00625672766415501,0.00803017680273997,,,0,0,0,,362,702,902,1282,1582,1882,2102,2482,321,701,981,1221,0,0,0,
12,0.0972222222222222,8,20.22,0.00049680624556423,0.000323984078496714,,,0,0,0,,301,681,961,1301,1701,2081,2421,2821,321,521,761,1041,0,0,0,
12,0.119722222222222,9,20.7484848484848,0.00402333534500101,0.00425807646024253,,,0,0,0,,261,601,841,1141,1341,1721,2001,2381,262,522,802,1002,0,0,0,
12,0.367222222222222,9,21.8916666666667,0.0722624032483187,0.0548227344256223,,,0,0.111111111111111,0.0523809523809523,,381,581,781,1141,1501,1741,1961,2201,362,622,862,1102,0,0,0,
12,0.0838888888888889,9,20.3,0.000481529889248125,0.000215989385664476,,,0,0.111111111111111,0.00676328502415459,,341,581,861,1141,1361,1761,2161,2461,362,662,1042,1342,0,0,0,
12,0.308055555555556,8,20.8333333333333,0.0516163012706564,0.074102101268166,,,0,0.125,0.00243055555555556,,281,521,901,1181,1541,1741,1961,2161,222,582,962,1242,0,0,0,
12,0.128888888888889,8,20.2727272727273,0.0119130073417371,0.017101731000648,,,0,0,0,,322,702,1102,1422,1702,1922,2322,2542,282,662,922,1122,0,0,0,
12,0.0922222222222222,8,20.1683333333333,0,0,,,0,0,0,,261,661,961,1361,1681,1961,2361,2601,262,522,842,1142,0,0,0,
12,0.0913888888888889,8,20.2166666666667,0,0,,,0,0,0,,221,621,961,1221,1541,1861,2201,2561,322,642,982,1242,0,0,0,
12,0.236666666666667,9,20.5045454545455,0.0354357181280258,0.0606428769786171,,,0,0,0,,401,661,981,1261,1601,1861,2061,2261,361,661,1041,1361,0,0,0,
12,0.120555555555556,8,20.5424242424242,0.00577835867097751,0.00380185398235939,,,0,0,0,,321,721,1121,1321,1701,2001,2321,2621,301,641,881,1161,0,0,0,
12,0.0919444444444444,8,20.2166666666667,0.00097215471147837,0.00161992039248357,,,0,0,0,,362,722,1102,1422,1782,2022,2282,2542,302,542,842,1062,0,0,0,
12,0.120555555555556,9,20.2727272727273,0.0107394486626992,0.0141627325742849,,,0,0,0,,341,741,1121,1361,1581,1801,2141,2361,321,721,1041,1381,0,0,0,
12,0.326388888888889,9,21.0909090909091,0.0750758675286977,0.0986485235582706,,,0,0,0,,382,782,1082,1402,1622,1822,2082,2362,342,582,922,1162,0,0,0,
12,0.0977777777777778,8,20.2166666666667,0,0,,,0,0,0,,221,601,941,1261,1501,1901,2221,2561,281,521,901,1281,0,0,0,
12,0.122777777777778,9,20.5833333333333,0.00843454790823212,0.013545620043815,,,0,0.111111111111111,0.00676328502415459,,281,541,841,1081,1401,1681,1921,2141,382,622,942,1322,0,0,0,
12,0.301666666666667,9,21.1333333333333,0.0538720538720539,0.0646209386281591,,,0,0,0,,261,661,1041,1281,1481,1801,2001,2401,302,562,802,1002,0,0,0,
12,0.14,9,20.5030303030303,0.00799671929464835,0.0104600573914653,,,0,0,0,,401,641,861,1201,1561,1961,2161,2501,381,601,901,1301,0,0,0,
12,0.118055555555556,9,20.3757575757576,0.00613622417672326,0.00359082353667191,,,0,0.222222222222222,0.00948509485094851,,221,461,721,1081,1361,1641,2041,2381,301,521,801,1081,0,0,0,
12,0.0855555555555556,8,20.1683333333333,0,0,,,0,0,0,,321,721,1021,1401,1701,2101,2421,2821,302,502,822,1222,0,0,0,
12,0.201388888888889,9,22.4439393939394,0.0193122352354847,0.0150798058740298,,,0,0.111111111111111,0.0166073546856465,,301,621,821,1061,1361,1601,1961,2361,381,741,1001,1321,0,0,0,
12,0.155,9,20.7136363636364,0.0214719783929777,0.0134783988574602,,,0,0,0,,321,681,961,1321,1561,1921,2201,2461,221,541,761,981,0,0,0,
12,0.439166666666667,10,23.9930555555556,0.0604341534008683,0.0506670325262389,,,0,0.2,0.0954751131221721,,201,401,601,801,1021,1301,1501,1881,361,581,981,1281,0,0,0,
12,0.130277777777778,9,20.4045454545455,0.00623031630836642,0.00395227516166144,,,0,0,0,,361,581,921,1201,1581,1921,2181,2461,221,561,801,1121,0,0,0,
12,0.153611111111111,8,20.6409090909091,0.0172366433182255,0.00993440975390438,,,0,0.125,0.0276349614395887,,341,561,921,1321,1601,1901,2261,2661,261,481,741,941,0,0,0,
12,0.108888888888889,9,20.3575757575758,0.00590091944558803,0.00376052948255114,,,0,0,0,,222,442,822,1222,1462,1742,2062,2462,301,501,881,1261,0,0,0,
12,0.100833333333333,9,20.3545454545455,0.000477750477750478,0.000277700638711469,,,0,0,0,,302,562,962,1322,1542,1842,2142,2382,242,622,962,1322,0,0,0,
